team_name,group,squad_number,position,player_name,date_of_birth,age,caps,international_goals,club,club_country,is_wc2026,data_source
Jordan,Group J,18.0,DEF,Mohammad Taha,2005-07-13,20.0,2.0,0.0,Al-Hussein,Jordan Football Association,True,wikipedia_2026
Jordan,Group J,19.0,DEF,Saed Al-Rosan,1997-02-01,29.0,21.0,2.0,Al-Hussein,Jordan Football Association,True,wikipedia_2026
Jordan,Group J,20.0,MID,Mohannad Abu Taha,2003-02-02,23.0,29.0,1.0,Al-Quwa Al-Jawiya,Iraq Football Association,True,wikipedia_2026
Jordan,Group J,21.0,MID,Nizar Al-Rashdan,1999-03-23,27.0,47.0,4.0,Qatar SC,Qatar Football Association,True,wikipedia_2026
Jordan,Group J,22.0,GK,Abdallah Al-Fakhouri,2000-01-22,26.0,11.0,0.0,Al-Wehdat,Jordan Football Association,True,wikipedia_2026
Jordan,Group J,23.0,DEF,Ihsan Haddad ( captain ),1994-02-05,32.0,92.0,2.0,Al-Hussein,Jordan Football Association,True,wikipedia_2026
Jordan,Group J,24.0,FWD,Ali Azaizeh,2004-04-13,22.0,4.0,0.0,Al-Shabab,Saudi Arabian Football Federation,True,wikipedia_2026
Jordan,Group J,25.0,MID,Mohammad Al-Dawoud,1992-04-12,34.0,13.0,1.0,Al-Wehdat,Jordan Football Association,True,wikipedia_2026
Jordan,Group J,26.0,DEF,Anas Badawi,1997-09-13,28.0,1.0,0.0,Al-Faisaly,Jordan Football Association,True,wikipedia_2026
Colombia,Group K,1.0,GK,David Ospina,1988-08-31,37.0,130.0,0.0,Atlético Nacional,Colombian Football Federation,True,wikipedia_2026
Colombia,Group K,2.0,DEF,Daniel Muñoz,1996-05-26,30.0,46.0,3.0,Crystal Palace,The Football Association,True,wikipedia_2026
Colombia,Group K,3.0,DEF,Jhon Lucumí,1998-06-26,27.0,37.0,1.0,Bologna,Italian Football Federation,True,wikipedia_2026
Colombia,Group K,4.0,DEF,Santiago Arias,1992-01-13,34.0,68.0,0.0,Independiente,Argentine Football Association,True,wikipedia_2026
Colombia,Group K,5.0,MID,Kevin Castaño,2000-09-29,25.0,25.0,0.0,River Plate,Argentine Football Association,True,wikipedia_2026
Colombia,Group K,6.0,MID,Richard Ríos,2000-06-02,26.0,32.0,2.0,Benfica,Portuguese Football Federation,True,wikipedia_2026
Colombia,Group K,7.0,FWD,Luis Díaz,1997-01-13,29.0,74.0,22.0,Bayern Munich,German Football Association,True,wikipedia_2026
Colombia,Group K,8.0,MID,Jorge Carrascal,1998-05-25,28.0,24.0,2.0,Flamengo,Brazilian Football Confederation,True,wikipedia_2026
Colombia,Group K,9.0,FWD,Jhon Córdoba,1993-05-11,33.0,21.0,6.0,Krasnodar,Russian Football Union,True,wikipedia_2026
Colombia,Group K,10.0,MID,James Rodríguez ( captain ),1991-07-12,34.0,126.0,31.0,Minnesota United FC,United States Soccer Federation,True,wikipedia_2026
Colombia,Group K,11.0,MID,Jhon Arias,1997-09-21,28.0,38.0,6.0,Palmeiras,Brazilian Football Confederation,True,wikipedia_2026
Colombia,Group K,12.0,GK,Camilo Vargas,1989-03-09,37.0,42.0,0.0,Atlas,Mexican Football Federation,True,wikipedia_2026
Colombia,Group K,13.0,DEF,Yerry Mina,1994-09-23,31.0,54.0,8.0,Cagliari,Italian Football Federation,True,wikipedia_2026
Colombia,Group K,14.0,DEF,Gustavo Puerta,2003-07-23,22.0,6.0,1.0,Racing Santander,Royal Spanish Football Federation,True,wikipedia_2026
Colombia,Group K,15.0,MID,Juan Portilla,1998-09-12,27.0,10.0,0.0,Athletico Paranaense,Brazilian Football Confederation,True,wikipedia_2026
Colombia,Group K,16.0,MID,Jefferson Lerma,1994-10-25,31.0,65.0,5.0,Crystal Palace,The Football Association,True,wikipedia_2026
Colombia,Group K,17.0,DEF,Johan Mojica,1992-08-21,33.0,45.0,1.0,Mallorca,Royal Spanish Football Federation,True,wikipedia_2026
Colombia,Group K,18.0,DEF,Willer Ditta,1998-01-23,28.0,5.0,0.0,Cruz Azul,Mexican Football Federation,True,wikipedia_2026
Colombia,Group K,19.0,FWD,Cucho Hernández,1999-04-20,27.0,9.0,2.0,Real Betis,Royal Spanish Football Federation,True,wikipedia_2026
Colombia,Group K,20.0,MID,Juan Fernando Quintero,1993-01-18,33.0,49.0,6.0,River Plate,Argentine Football Association,True,wikipedia_2026
Colombia,Group K,21.0,FWD,Jaminton Campaz,2000-05-24,26.0,10.0,1.0,Rosario Central,Argentine Football Association,True,wikipedia_2026
Colombia,Group K,22.0,DEF,Deiver Machado,1993-09-02,32.0,15.0,0.0,Nantes,French Football Federation,True,wikipedia_2026
Colombia,Group K,23.0,DEF,Davinson Sánchez,1996-06-12,29.0,79.0,4.0,Galatasaray,Turkish Football Federation,True,wikipedia_2026
Colombia,Group K,24.0,GK,Álvaro Montero,1995-03-29,31.0,12.0,0.0,Vélez Sarsfield,Argentine Football Association,True,wikipedia_2026
Colombia,Group K,25.0,FWD,Luis Suárez,1997-12-02,28.0,12.0,5.0,Sporting CP,Portuguese Football Federation,True,wikipedia_2026
Colombia,Group K,26.0,FWD,Andrés Gómez,2002-09-12,23.0,8.0,2.0,Vasco da Gama,Brazilian Football Confederation,True,wikipedia_2026
DR Congo,Group K,1.0,GK,Lionel Mpasi,1994-08-01,31.0,28.0,0.0,Le Havre,French Football Federation,True,wikipedia_2026
DR Congo,Group K,2.0,DEF,Aaron Wan-Bissaka,1997-11-26,28.0,11.0,0.0,West Ham United,The Football Association,True,wikipedia_2026
DR Congo,Group K,3.0,DEF,Steve Kapuadi,1998-04-30,28.0,4.0,0.0,Widzew Łódź,Polish Football Association,True,wikipedia_2026
DR Congo,Group K,4.0,DEF,Axel Tuanzebe,1997-11-14,28.0,13.0,1.0,Burnley,The Football Association,True,wikipedia_2026
DR Congo,Group K,5.0,DEF,Dylan Batubinsika,1996-02-15,30.0,14.0,1.0,AEL,Hellenic Football Federation,True,wikipedia_2026
DR Congo,Group K,6.0,MID,Ngal'ayel Mukau,2004-11-03,21.0,13.0,0.0,Lille,French Football Federation,True,wikipedia_2026
DR Congo,Group K,7.0,MID,Nathanaël Mbuku,2002-03-16,24.0,18.0,2.0,Montpellier,French Football Federation,True,wikipedia_2026
DR Congo,Group K,8.0,MID,Samuel Moutoussamy,1996-08-12,29.0,57.0,0.0,Atromitos,Hellenic Football Federation,True,wikipedia_2026
DR Congo,Group K,9.0,FWD,Brian Cipenga,1998-03-11,28.0,7.0,0.0,Castellón,Royal Spanish Football Federation,True,wikipedia_2026
DR Congo,Group K,10.0,MID,Théo Bongonda,1995-11-20,30.0,37.0,7.0,Spartak Moscow,Russian Football Union,True,wikipedia_2026
DR Congo,Group K,11.0,FWD,Gaël Kakuta,1991-06-21,34.0,30.0,5.0,AEL,Hellenic Football Federation,True,wikipedia_2026
DR Congo,Group K,12.0,DEF,Joris Kayembe,1994-08-08,31.0,25.0,0.0,Genk,Royal Belgian Football Association,True,wikipedia_2026
DR Congo,Group K,13.0,FWD,Meschak Elia,1997-08-06,28.0,68.0,12.0,Alanyaspor,Turkish Football Federation,True,wikipedia_2026
DR Congo,Group K,14.0,MID,Noah Sadiki,2004-12-17,21.0,19.0,0.0,Sunderland,The Football Association,True,wikipedia_2026
DR Congo,Group K,15.0,MID,Aaron Tshibola,1995-01-02,31.0,16.0,1.0,Kilmarnock,Scottish Football Association,True,wikipedia_2026
DR Congo,Group K,16.0,GK,Timothy Fayulu,1999-07-24,26.0,3.0,0.0,Noah,Football Federation of Armenia,True,wikipedia_2026
DR Congo,Group K,17.0,FWD,Cédric Bakambu,1991-04-11,35.0,69.0,21.0,Real Betis,Royal Spanish Football Federation,True,wikipedia_2026
DR Congo,Group K,18.0,MID,Charles Pickel,1997-05-15,29.0,34.0,1.0,Espanyol,Royal Spanish Football Federation,True,wikipedia_2026
DR Congo,Group K,19.0,FWD,Fiston Mayele,1994-06-24,31.0,37.0,6.0,Pyramids,Egyptian Football Association,True,wikipedia_2026
DR Congo,Group K,20.0,FWD,Yoane Wissa,1996-09-03,29.0,37.0,9.0,Newcastle United,The Football Association,True,wikipedia_2026
DR Congo,Group K,21.0,GK,Matthieu Epolo,2005-01-15,21.0,1.0,0.0,Standard Liège,Royal Belgian Football Association,True,wikipedia_2026
DR Congo,Group K,22.0,DEF,Chancel Mbemba ( captain ),1994-08-08,31.0,108.0,7.0,Lille,French Football Federation,True,wikipedia_2026
DR Congo,Group K,23.0,FWD,Simon Banza,1996-08-13,29.0,15.0,2.0,Al Jazira,United Arab Emirates Football Association,True,wikipedia_2026
DR Congo,Group K,24.0,DEF,Gédéon Kalulu,1997-08-29,28.0,28.0,0.0,Aris Limassol,Cyprus Football Association,True,wikipedia_2026
DR Congo,Group K,25.0,MID,Edo Kayembe,1998-06-03,28.0,42.0,2.0,Watford,The Football Association,True,wikipedia_2026
DR Congo,Group K,26.0,DEF,Arthur Masuaku,1993-11-07,32.0,45.0,4.0,Lens,French Football Federation,True,wikipedia_2026
Portugal,Group K,1.0,GK,Diogo Costa,1999-09-19,26.0,42.0,0.0,Porto,Portuguese Football Federation,True,wikipedia_2026
Portugal,Group K,2.0,DEF,Nélson Semedo,1993-11-16,32.0,49.0,0.0,Fenerbahçe,Turkish Football Federation,True,wikipedia_2026
Portugal,Group K,3.0,DEF,Rúben Dias,1997-05-14,29.0,75.0,3.0,Manchester City,The Football Association,True,wikipedia_2026
Portugal,Group K,4.0,DEF,Tomás Araújo,2002-05-16,24.0,4.0,0.0,Benfica,Portuguese Football Federation,True,wikipedia_2026
Portugal,Group K,5.0,DEF,Diogo Dalot,1999-03-18,27.0,34.0,3.0,Manchester United,The Football Association,True,wikipedia_2026
Portugal,Group K,6.0,MID,Matheus Nunes,1998-08-27,27.0,19.0,2.0,Manchester City,The Football Association,True,wikipedia_2026
Portugal,Group K,7.0,FWD,Cristiano Ronaldo ( captain ),1985-02-05,41.0,227.0,143.0,Al-Nassr,Saudi Arabian Football Federation,True,wikipedia_2026
Portugal,Group K,8.0,MID,Bruno Fernandes,1994-09-08,31.0,88.0,29.0,Manchester United,The Football Association,True,wikipedia_2026
Portugal,Group K,9.0,FWD,Gonçalo Ramos,2001-06-20,24.0,24.0,10.0,Paris Saint-Germain,French Football Federation,True,wikipedia_2026
Portugal,Group K,10.0,MID,Bernardo Silva,1994-08-10,31.0,108.0,14.0,Manchester City,The Football Association,True,wikipedia_2026
Portugal,Group K,11.0,FWD,João Félix,1999-11-10,26.0,53.0,12.0,Al-Nassr,Saudi Arabian Football Federation,True,wikipedia_2026
Portugal,Group K,12.0,GK,José Sá,1993-01-17,33.0,5.0,0.0,Wolverhampton Wanderers,The Football Association,True,wikipedia_2026
Portugal,Group K,13.0,DEF,Renato Veiga,2003-07-29,22.0,12.0,1.0,Villarreal,Royal Spanish Football Federation,True,wikipedia_2026
Portugal,Group K,14.0,DEF,Gonçalo Inácio,2001-08-25,24.0,21.0,2.0,Sporting CP,Portuguese Football Federation,True,wikipedia_2026
Portugal,Group K,15.0,MID,João Neves,2004-09-27,21.0,21.0,3.0,Paris Saint-Germain,French Football Federation,True,wikipedia_2026
Portugal,Group K,16.0,FWD,Francisco Trincão,1999-12-29,26.0,17.0,3.0,Sporting CP,Portuguese Football Federation,True,wikipedia_2026
Portugal,Group K,17.0,FWD,Rafael Leão,1999-06-10,27.0,44.0,5.0,Milan,Italian Football Federation,True,wikipedia_2026
Portugal,Group K,18.0,FWD,Pedro Neto,2000-03-09,26.0,24.0,2.0,Chelsea,The Football Association,True,wikipedia_2026
Portugal,Group K,19.0,FWD,Gonçalo Guedes,1996-11-29,29.0,34.0,8.0,Real Sociedad,Royal Spanish Football Federation,True,wikipedia_2026
Portugal,Group K,20.0,DEF,João Cancelo,1994-05-27,32.0,67.0,12.0,Barcelona,Royal Spanish Football Federation,True,wikipedia_2026
Portugal,Group K,21.0,MID,Rúben Neves,1997-03-13,29.0,66.0,1.0,Al-Hilal,Saudi Arabian Football Federation,True,wikipedia_2026
Portugal,Group K,22.0,GK,Rui Silva,1994-02-07,32.0,3.0,0.0,Sporting CP,Portuguese Football Federation,True,wikipedia_2026
Portugal,Group K,23.0,MID,Vitinha,2000-02-13,26.0,37.0,0.0,Paris Saint-Germain,French Football Federation,True,wikipedia_2026
Portugal,Group K,24.0,DEF,Samú Costa,2000-11-27,25.0,5.0,0.0,Mallorca,Royal Spanish Football Federation,True,wikipedia_2026
Portugal,Group K,25.0,DEF,Nuno Mendes,2002-06-19,23.0,43.0,1.0,Paris Saint-Germain,French Football Federation,True,wikipedia_2026
Portugal,Group K,26.0,FWD,Francisco Conceição,2002-12-14,23.0,16.0,3.0,Juventus,Italian Football Federation,True,wikipedia_2026
Uzbekistan,Group K,1.0,GK,Utkir Yusupov,1991-01-04,35.0,40.0,0.0,Navbahor Namangan,Uzbekistan Football Association,True,wikipedia_2026
Uzbekistan,Group K,2.0,DEF,Abdukodir Khusanov,2004-02-29,22.0,27.0,0.0,Manchester City,The Football Association,True,wikipedia_2026
Uzbekistan,Group K,3.0,DEF,Khojiakbar Alijonov,1997-04-19,29.0,40.0,2.0,Pakhtakor,Uzbekistan Football Association,True,wikipedia_2026
Uzbekistan,Group K,4.0,DEF,Farrukh Sayfiev,1991-01-17,35.0,46.0,1.0,Neftchi Fergana,Uzbekistan Football Association,True,wikipedia_2026
Uzbekistan,Group K,5.0,DEF,Rustam Ashurmatov,1996-07-07,29.0,49.0,1.0,Esteghlal,Football Federation Islamic Republic of Iran,True,wikipedia_2026
Uzbekistan,Group K,6.0,MID,Akmal Mozgovoy,1999-04-02,27.0,25.0,1.0,Pakhtakor,Uzbekistan Football Association,True,wikipedia_2026
Uzbekistan,Group K,7.0,MID,Otabek Shukurov,1996-06-22,29.0,84.0,9.0,Baniyas,United Arab Emirates Football Association,True,wikipedia_2026
Uzbekistan,Group K,8.0,MID,Jamshid Iskanderov,1993-10-16,32.0,38.0,4.0,Neftchi Fergana,Uzbekistan Football Association,True,wikipedia_2026
Uzbekistan,Group K,9.0,MID,Odiljon Hamrobekov,1996-02-13,30.0,72.0,1.0,Tractor,Football Federation Islamic Republic of Iran,True,wikipedia_2026
Uzbekistan,Group K,10.0,MID,Jaloliddin Masharipov,1993-09-01,32.0,74.0,12.0,Esteghlal,Football Federation Islamic Republic of Iran,True,wikipedia_2026
Uzbekistan,Group K,11.0,MID,Oston Urunov,2000-12-19,25.0,42.0,10.0,Persepolis,Football Federation Islamic Republic of Iran,True,wikipedia_2026
Uzbekistan,Group K,12.0,GK,Abduvohid Nematov,2001-03-20,25.0,8.0,0.0,Nasaf,Uzbekistan Football Association,True,wikipedia_2026
Uzbekistan,Group K,13.0,DEF,Sherzod Nasrullaev,1998-07-23,27.0,31.0,2.0,Nasaf,Uzbekistan Football Association,True,wikipedia_2026
Uzbekistan,Group K,14.0,FWD,Eldor Shomurodov ( captain ),1995-06-29,30.0,92.0,44.0,İstanbul Başakşehir,Turkish Football Federation,True,wikipedia_2026
Uzbekistan,Group K,15.0,DEF,Umar Eshmurodov,1992-11-30,33.0,29.0,0.0,Nasaf,Uzbekistan Football Association,True,wikipedia_2026
Uzbekistan,Group K,16.0,GK,Botirali Ergashev,1995-06-23,30.0,2.0,0.0,Neftchi Fergana,Uzbekistan Football Association,True,wikipedia_2026
Uzbekistan,Group K,17.0,MID,Dostonbek Khamdamov,1996-07-24,29.0,34.0,5.0,Pakhtakor,Uzbekistan Football Association,True,wikipedia_2026
Uzbekistan,Group K,18.0,DEF,Abdulla Abdullaev,1997-09-01,28.0,17.0,0.0,Dibba,United Arab Emirates Football Association,True,wikipedia_2026
Uzbekistan,Group K,19.0,MID,Azizjon Ganiev,1998-02-22,28.0,19.0,0.0,Al Bataeh,United Arab Emirates Football Association,True,wikipedia_2026
Uzbekistan,Group K,20.0,FWD,Azizbek Amonov,1997-10-30,28.0,12.0,2.0,Dinamo Samarqand,Uzbekistan Football Association,True,wikipedia_2026
Uzbekistan,Group K,21.0,FWD,Igor Sergeev,1993-04-30,33.0,83.0,25.0,Persepolis,Football Federation Islamic Republic of Iran,True,wikipedia_2026
Uzbekistan,Group K,22.0,MID,Abbosbek Fayzullaev,2003-10-03,22.0,32.0,8.0,İstanbul Başakşehir,Turkish Football Federation,True,wikipedia_2026
Uzbekistan,Group K,23.0,MID,Sherzod Esanov,2003-02-01,23.0,1.0,0.0,Bukhara,Uzbekistan Football Association,True,wikipedia_2026
Uzbekistan,Group K,24.0,DEF,Bekhruz Karimov,2007-08-07,18.0,2.0,0.0,Surkhon Termiz,Uzbekistan Football Association,True,wikipedia_2026
Uzbekistan,Group K,25.0,DEF,Avazbek Ulmasaliev,2000-03-27,26.0,0.0,0.0,AGMK,Uzbekistan Football Association,True,wikipedia_2026
Uzbekistan,Group K,26.0,DEF,Jakhongir Urozov,2004-01-18,22.0,4.0,0.0,Dinamo Samarqand,Uzbekistan Football Association,True,wikipedia_2026
Croatia,Group L,1.0,GK,Dominik Livaković,1995-01-09,31.0,75.0,0.0,Dinamo Zagreb,Croatian Football Federation,True,wikipedia_2026
Croatia,Group L,2.0,DEF,Josip Stanišić,2000-04-02,26.0,31.0,0.0,Bayern Munich,German Football Association,True,wikipedia_2026
Croatia,Group L,3.0,DEF,Marin Pongračić,1997-09-11,28.0,20.0,0.0,Fiorentina,Italian Football Federation,True,wikipedia_2026
Croatia,Group L,4.0,DEF,Joško Gvardiol,2002-01-23,24.0,48.0,4.0,Manchester City,The Football Association,True,wikipedia_2026
Croatia,Group L,5.0,DEF,Duje Ćaleta-Car,1996-09-17,29.0,38.0,1.0,Real Sociedad,Royal Spanish Football Federation,True,wikipedia_2026
Croatia,Group L,6.0,DEF,Josip Šutalo,2000-02-28,26.0,33.0,0.0,Ajax,Royal Dutch Football Association,True,wikipedia_2026
Croatia,Group L,7.0,MID,Nikola Moro,1998-03-12,28.0,10.0,0.0,Bologna,Italian Football Federation,True,wikipedia_2026
Croatia,Group L,8.0,MID,Mateo Kovačić,1994-05-06,32.0,113.0,5.0,Manchester City,The Football Association,True,wikipedia_2026
Croatia,Group L,9.0,FWD,Andrej Kramarić,1991-06-19,34.0,116.0,36.0,TSG Hoffenheim,German Football Association,True,wikipedia_2026
Croatia,Group L,10.0,MID,Luka Modrić ( captain ),1985-09-09,40.0,198.0,29.0,Milan,Italian Football Federation,True,wikipedia_2026
Croatia,Group L,11.0,FWD,Ante Budimir,1991-07-22,34.0,38.0,6.0,Osasuna,Royal Spanish Football Federation,True,wikipedia_2026
Croatia,Group L,12.0,GK,Ivor Pandur,2000-03-25,26.0,0.0,0.0,Hull City,The Football Association,True,wikipedia_2026
Croatia,Group L,13.0,MID,Nikola Vlašić,1997-10-04,28.0,63.0,10.0,Torino,Italian Football Federation,True,wikipedia_2026
Croatia,Group L,14.0,FWD,Ivan Perišić,1989-02-02,37.0,154.0,38.0,PSV Eindhoven,Royal Dutch Football Association,True,wikipedia_2026
Croatia,Group L,15.0,MID,Mario Pašalić,1995-02-09,31.0,85.0,12.0,Atalanta,Italian Football Federation,True,wikipedia_2026
Croatia,Group L,16.0,MID,Martin Baturina,2003-02-16,23.0,19.0,1.0,Como,Italian Football Federation,True,wikipedia_2026
Croatia,Group L,17.0,MID,Petar Sučić,2003-10-25,22.0,17.0,1.0,Inter Milan,Italian Football Federation,True,wikipedia_2026
Croatia,Group L,18.0,DEF,Kristijan Jakić,1997-05-14,29.0,17.0,2.0,FC Augsburg,German Football Association,True,wikipedia_2026
Croatia,Group L,19.0,MID,Toni Fruk,2001-03-09,25.0,7.0,1.0,Rijeka,Croatian Football Federation,True,wikipedia_2026
Croatia,Group L,20.0,FWD,Igor Matanović,2003-03-31,23.0,9.0,2.0,SC Freiburg,German Football Association,True,wikipedia_2026
Croatia,Group L,21.0,MID,Luka Sučić,2002-09-08,23.0,21.0,1.0,Real Sociedad,Royal Spanish Football Federation,True,wikipedia_2026
Croatia,Group L,22.0,DEF,Luka Vušković,2007-02-24,19.0,5.0,1.0,Hamburger SV,German Football Association,True,wikipedia_2026
Croatia,Group L,23.0,GK,Dominik Kotarski,2000-02-10,26.0,4.0,0.0,Copenhagen,Danish Football Association,True,wikipedia_2026
Croatia,Group L,24.0,FWD,Marco Pašalić,2000-09-14,25.0,15.0,1.0,Orlando City SC,United States Soccer Federation,True,wikipedia_2026
Croatia,Group L,25.0,DEF,Martin Erlić,1998-01-24,28.0,13.0,1.0,Midtjylland,Danish Football Association,True,wikipedia_2026
Croatia,Group L,26.0,FWD,Petar Musa,1998-03-04,28.0,11.0,1.0,FC Dallas,United States Soccer Federation,True,wikipedia_2026
England,Group L,1.0,GK,Jordan Pickford,1994-03-07,32.0,83.0,0.0,Everton,The Football Association,True,wikipedia_2026
England,Group L,2.0,DEF,Ezri Konsa,1997-10-23,28.0,19.0,1.0,Aston Villa,The Football Association,True,wikipedia_2026
England,Group L,3.0,DEF,Nico O'Reilly,2005-03-21,21.0,4.0,0.0,Manchester City,The Football Association,True,wikipedia_2026
England,Group L,4.0,MID,Declan Rice,1999-01-14,27.0,72.0,6.0,Arsenal,The Football Association,True,wikipedia_2026
England,Group L,5.0,DEF,John Stones,1994-05-28,32.0,88.0,3.0,Manchester City,The Football Association,True,wikipedia_2026
England,Group L,6.0,DEF,Marc Guéhi,2000-07-13,25.0,28.0,1.0,Manchester City,The Football Association,True,wikipedia_2026
England,Group L,7.0,FWD,Bukayo Saka,2001-09-05,24.0,48.0,14.0,Arsenal,The Football Association,True,wikipedia_2026
England,Group L,8.0,MID,Elliot Anderson,2002-11-06,23.0,8.0,0.0,Nottingham Forest,The Football Association,True,wikipedia_2026
England,Group L,9.0,FWD,Harry Kane ( captain ),1993-07-28,32.0,113.0,79.0,Bayern Munich,German Football Association,True,wikipedia_2026
England,Group L,10.0,MID,Jude Bellingham,2003-06-29,22.0,47.0,6.0,Real Madrid,Royal Spanish Football Federation,True,wikipedia_2026
England,Group L,11.0,FWD,Marcus Rashford,1997-10-31,28.0,71.0,18.0,Barcelona,Royal Spanish Football Federation,True,wikipedia_2026
England,Group L,12.0,DEF,Tino Livramento,2002-11-12,23.0,6.0,0.0,Newcastle United,The Football Association,True,wikipedia_2026
England,Group L,13.0,GK,Dean Henderson,1997-03-12,29.0,4.0,0.0,Crystal Palace,The Football Association,True,wikipedia_2026
England,Group L,14.0,MID,Jordan Henderson,1990-06-17,35.0,90.0,3.0,Brentford,The Football Association,True,wikipedia_2026
England,Group L,15.0,DEF,Dan Burn,1992-05-09,34.0,7.0,0.0,Newcastle United,The Football Association,True,wikipedia_2026
England,Group L,16.0,MID,Kobbie Mainoo,2005-04-19,21.0,13.0,0.0,Manchester United,The Football Association,True,wikipedia_2026
England,Group L,17.0,MID,Morgan Rogers,2002-07-26,23.0,14.0,1.0,Aston Villa,The Football Association,True,wikipedia_2026
England,Group L,18.0,FWD,Anthony Gordon,2001-02-24,25.0,18.0,2.0,Newcastle United,The Football Association,True,wikipedia_2026
England,Group L,19.0,FWD,Ollie Watkins,1995-12-30,30.0,21.0,6.0,Aston Villa,The Football Association,True,wikipedia_2026
England,Group L,20.0,FWD,Noni Madueke,2002-03-10,24.0,10.0,1.0,Arsenal,The Football Association,True,wikipedia_2026
England,Group L,21.0,MID,Eberechi Eze,1998-06-29,27.0,16.0,3.0,Arsenal,The Football Association,True,wikipedia_2026
England,Group L,22.0,FWD,Ivan Toney,1996-03-16,30.0,8.0,1.0,Al-Ahli,Saudi Arabian Football Federation,True,wikipedia_2026
England,Group L,23.0,GK,James Trafford,2002-10-10,23.0,2.0,0.0,Manchester City,The Football Association,True,wikipedia_2026
England,Group L,24.0,DEF,Reece James,1999-12-08,26.0,23.0,1.0,Chelsea,The Football Association,True,wikipedia_2026
England,Group L,25.0,DEF,Djed Spence,2000-08-09,25.0,5.0,0.0,Tottenham Hotspur,The Football Association,True,wikipedia_2026
England,Group L,26.0,DEF,Jarell Quansah,2003-01-29,23.0,2.0,0.0,Bayer Leverkusen,German Football Association,True,wikipedia_2026
Ghana,Group L,1.0,GK,Lawrence Ati-Zigi,1996-11-29,29.0,29.0,0.0,St. Gallen,Swiss Football Association,True,wikipedia_2026
Ghana,Group L,2.0,DEF,Alidu Seidu,2000-06-04,26.0,24.0,1.0,Rennes,French Football Federation,True,wikipedia_2026
Ghana,Group L,3.0,MID,Caleb Yirenkyi,2006-01-15,20.0,11.0,1.0,Nordsjælland,Danish Football Association,True,wikipedia_2026
Ghana,Group L,4.0,DEF,Jonas Adjetey,2003-12-13,22.0,10.0,0.0,VfL Wolfsburg,German Football Association,True,wikipedia_2026
Ghana,Group L,5.0,MID,Thomas Partey,1993-06-13,32.0,57.0,15.0,Villarreal,Royal Spanish Football Federation,True,wikipedia_2026
Ghana,Group L,6.0,DEF,Abdul Mumin,1998-06-06,28.0,5.0,0.0,Rayo Vallecano,Royal Spanish Football Federation,True,wikipedia_2026
Ghana,Group L,7.0,FWD,Abdul Fatawu,2004-03-08,22.0,28.0,3.0,Leicester City,The Football Association,True,wikipedia_2026
Ghana,Group L,8.0,MID,Kwasi Sibo,1998-06-24,27.0,8.0,0.0,Oviedo,Royal Spanish Football Federation,True,wikipedia_2026
Ghana,Group L,9.0,FWD,Jordan Ayew ( captain ),1991-09-11,34.0,120.0,34.0,Leicester City,The Football Association,True,wikipedia_2026
Ghana,Group L,10.0,FWD,Brandon Thomas-Asante,1998-12-29,27.0,8.0,1.0,Coventry City,The Football Association,True,wikipedia_2026
Ghana,Group L,11.0,MID,Antoine Semenyo,2000-01-07,26.0,34.0,3.0,Manchester City,The Football Association,True,wikipedia_2026
Ghana,Group L,12.0,GK,Joseph Anang,2000-06-08,26.0,1.0,0.0,St Patrick's Athletic,Football Association of Ireland,True,wikipedia_2026
Ghana,Group L,13.0,FWD,Christopher Bonsu Baah,2004-12-14,21.0,9.0,0.0,Al-Qadsiah,Saudi Arabian Football Federation,True,wikipedia_2026
Ghana,Group L,14.0,DEF,Gideon Mensah,1998-07-18,27.0,40.0,0.0,Auxerre,French Football Federation,True,wikipedia_2026
Ghana,Group L,15.0,MID,Elisha Owusu,1997-11-07,28.0,20.0,0.0,Auxerre,French Football Federation,True,wikipedia_2026
Ghana,Group L,16.0,GK,Benjamin Asare,1992-07-13,33.0,11.0,0.0,Hearts of Oak,Ghana Football Association,True,wikipedia_2026
Ghana,Group L,17.0,DEF,Abdul Rahman Baba,1994-07-02,31.0,51.0,1.0,PAOK,Hellenic Football Federation,True,wikipedia_2026
Ghana,Group L,18.0,DEF,Jerome Opoku,1998-10-14,27.0,11.0,1.0,İstanbul Başakşehir,Turkish Football Federation,True,wikipedia_2026
Ghana,Group L,19.0,FWD,Iñaki Williams,1994-06-15,31.0,26.0,2.0,Athletic Bilbao,Royal Spanish Football Federation,True,wikipedia_2026
Ghana,Group L,20.0,MID,Augustine Boakye,2000-11-03,25.0,0.0,0.0,Saint-Étienne,French Football Federation,True,wikipedia_2026
Ghana,Group L,21.0,DEF,Kojo Peprah Oppong,2004-06-04,22.0,4.0,0.0,Nice,French Football Federation,True,wikipedia_2026
Ghana,Group L,22.0,FWD,Kamaldeen Sulemana,2002-02-15,24.0,28.0,1.0,Atalanta,Italian Football Federation,True,wikipedia_2026
Ghana,Group L,23.0,DEF,Derrick Luckassen,1995-07-03,30.0,1.0,0.0,Pafos,Cyprus Football Association,True,wikipedia_2026
Ghana,Group L,24.0,FWD,Ernest Nuamah,2003-11-01,22.0,18.0,4.0,Lyon,French Football Federation,True,wikipedia_2026
Ghana,Group L,25.0,FWD,Prince Kwabena Adu,2003-09-23,22.0,5.0,0.0,Viktoria Plzeň,Football Association of the Czech Republic,True,wikipedia_2026
Ghana,Group L,26.0,DEF,Marvin Senaya,2001-01-28,25.0,2.0,0.0,Auxerre,French Football Federation,True,wikipedia_2026
